"No.","Time","Source","Destination","Protocol","Length","Info"
"800","1.106246554","44.215.118.141","10.0.2.15","TCP","1494","443  >  40332 [ACK] Seq=4237 Ack=518 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"801","1.106247669","10.0.2.15","44.215.118.141","TCP","54","40332  >  443 [ACK] Seq=518 Ack=5677 Win=60480 Len=0"
"802","1.106289702","44.215.118.141","10.0.2.15","TLSv1.3","611","Application Data, Application Data, Application Data"
"803","1.106290829","10.0.2.15","44.215.118.141","TCP","54","40332  >  443 [ACK] Seq=518 Ack=6234 Win=60480 Len=0"
"804","1.106328028","3.82.67.95","10.0.2.15","TLSv1.2","1494","Certificate [TCP segment of a reassembled PDU]"
"805","1.106329045","10.0.2.15","3.82.67.95","TCP","54","57516  >  443 [ACK] Seq=518 Ack=4321 Win=61920 Len=0"
"806","1.106368770","3.82.67.95","10.0.2.15","TLSv1.2","189","Server Key Exchange, Server Hello Done"
"807","1.106369809","10.0.2.15","3.82.67.95","TCP","54","57516  >  443 [ACK] Seq=518 Ack=4456 Win=61785 Len=0"
"808","1.106482921","10.0.2.15","3.82.67.95","TLSv1.2","571","Client Hello"
"809","1.106533807","3.82.67.95","10.0.2.15","TCP","60","443  >  57542 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"810","1.106638327","3.82.67.95","10.0.2.15","TCP","1494","443  >  57528 [ACK] Seq=1461 Ack=518 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"811","1.106639606","10.0.2.15","3.82.67.95","TCP","54","57528  >  443 [ACK] Seq=518 Ack=2901 Win=61920 Len=0"
"812","1.106682526","3.82.67.95","10.0.2.15","TLSv1.2","1609","Certificate, Server Key Exchange, Server Hello Done"
"813","1.106683674","10.0.2.15","3.82.67.95","TCP","54","57528  >  443 [ACK] Seq=518 Ack=4456 Win=60480 Len=0"
"814","1.112073625","3.82.67.95","10.0.2.15","TLSv1.2","1494","Server Hello"
"815","1.112075725","10.0.2.15","3.82.67.95","TCP","54","57534  >  443 [ACK] Seq=518 Ack=1441 Win=63360 Len=0"
"816","1.112094690","3.82.67.95","10.0.2.15","TCP","1494","443  >  57534 [ACK] Seq=1441 Ack=518 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"817","1.112095905","10.0.2.15","3.82.67.95","TCP","54","57534  >  443 [ACK] Seq=518 Ack=2881 Win=63360 Len=0"
"818","1.112185100","3.82.67.95","10.0.2.15","TLSv1.2","1629","Certificate, Server Key Exchange, Server Hello Done"
"819","1.112186468","10.0.2.15","3.82.67.95","TCP","54","57534  >  443 [ACK] Seq=518 Ack=4456 Win=61785 Len=0"
"820","1.115280566","18.173.240.180","10.0.2.15","OCSP","1124","Response"
"821","1.115285772","10.0.2.15","18.173.240.180","TCP","54","33538  >  80 [ACK] Seq=434 Ack=1071 Win=63189 Len=0"
"822","1.115618987","10.0.2.15","3.82.67.95","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"823","1.115705097","3.82.67.95","10.0.2.15","TCP","60","443  >  57502 [ACK] Seq=4456 Ack=644 Win=65535 Len=0"
"824","1.117097331","3.82.67.95","10.0.2.15","TLSv1.2","327","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
"825","1.117102427","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=644 Ack=4729 Win=63360 Len=0"
"826","1.117426059","10.0.2.15","3.82.67.95","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"830","1.117854123","10.0.2.15","108.138.112.90","TLSv1.3","85","Application Data"
"832","1.117975465","108.138.112.90","10.0.2.15","TCP","60","443  >  33318 [ACK] Seq=5086 Ack=783 Win=65535 Len=0"
"833","1.120418941","3.82.67.95","10.0.2.15","TCP","60","443  >  57516 [ACK] Seq=4456 Ack=644 Win=65535 Len=0"
"834","1.120480226","10.0.2.15","3.82.67.95","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"836","1.121562999","3.82.67.95","10.0.2.15","TLSv1.2","1494","Server Hello"
"837","1.121567636","10.0.2.15","3.82.67.95","TCP","54","57542  >  443 [ACK] Seq=518 Ack=1441 Win=63360 Len=0"
"838","1.121602899","3.82.67.95","10.0.2.15","TCP","1494","443  >  57542 [ACK] Seq=1441 Ack=518 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"839","1.121605240","10.0.2.15","3.82.67.95","TCP","54","57542  >  443 [ACK] Seq=518 Ack=2881 Win=63360 Len=0"
"840","1.121696415","3.82.67.95","10.0.2.15","TCP","94","443  >  57542 [PSH, ACK] Seq=2881 Ack=518 Win=65535 Len=40 [TCP segment of a reassembled PDU]"
"841","1.121697717","10.0.2.15","3.82.67.95","TCP","54","57542  >  443 [ACK] Seq=518 Ack=2921 Win=63320 Len=0"
"842","1.121802182","3.82.67.95","10.0.2.15","TCP","60","443  >  57528 [ACK] Seq=4456 Ack=644 Win=65535 Len=0"
"843","1.122231026","10.0.2.15","3.82.67.95","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"844","1.122679080","3.82.67.95","10.0.2.15","TLSv1.2","1494","Certificate [TCP segment of a reassembled PDU]"
"845","1.122684122","10.0.2.15","3.82.67.95","TCP","54","57542  >  443 [ACK] Seq=518 Ack=4361 Win=61920 Len=0"
"846","1.122737607","3.82.67.95","10.0.2.15","TLSv1.2","149","Server Key Exchange, Server Hello Done"
"847","1.122739116","10.0.2.15","3.82.67.95","TCP","54","57542  >  443 [ACK] Seq=518 Ack=4456 Win=61825 Len=0"
"848","1.125454700","3.82.67.95","10.0.2.15","TCP","60","443  >  57534 [ACK] Seq=4456 Ack=644 Win=65535 Len=0"
"853","1.128250005","3.82.67.95","10.0.2.15","TLSv1.2","327","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
"854","1.128254162","10.0.2.15","3.82.67.95","TCP","54","57502  >  443 [ACK] Seq=644 Ack=4729 Win=63360 Len=0"
"856","1.130495923","3.82.67.95","10.0.2.15","TLSv1.2","327","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
"857","1.130500998","10.0.2.15","3.82.67.95","TCP","54","57516  >  443 [ACK] Seq=644 Ack=4729 Win=63360 Len=0"
"858","1.131524882","10.0.2.15","3.82.67.95","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"859","1.132747984","3.82.67.95","10.0.2.15","TLSv1.2","327","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
"860","1.132752949","10.0.2.15","3.82.67.95","TCP","54","57528  >  443 [ACK] Seq=644 Ack=4729 Win=63360 Len=0"
"861","1.134958001","3.82.67.95","10.0.2.15","TCP","60","443  >  57542 [ACK] Seq=4456 Ack=644 Win=65535 Len=0"
"862","1.135536249","3.82.67.95","10.0.2.15","TLSv1.2","327","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
"863","1.135541171","10.0.2.15","3.82.67.95","TCP","54","57534  >  443 [ACK] Seq=644 Ack=4729 Win=63360 Len=0"
"864","1.136606939","10.0.2.15","44.215.118.141","TLSv1.3","118","Change Cipher Spec, Application Data"
"865","1.137443790","10.0.2.15","44.215.118.141","TLSv1.3","2843","Application Data"
"866","1.137546868","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=6234 Ack=2042 Win=65535 Len=0"
"867","1.137692392","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=6234 Ack=3371 Win=65535 Len=0"
"870","1.142504556","3.82.67.95","10.0.2.15","TLSv1.2","327","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
"871","1.142509938","10.0.2.15","3.82.67.95","TCP","54","57542  >  443 [ACK] Seq=644 Ack=4729 Win=63360 Len=0"
"882","1.149244806","44.215.118.141","10.0.2.15","TLSv1.3","212","Application Data, Application Data"
"883","1.149249968","10.0.2.15","44.215.118.141","TCP","54","40332  >  443 [ACK] Seq=3371 Ack=6392 Win=63360 Len=0"
"903","1.159529579","10.0.2.15","3.82.67.95","TLSv1.2","231","Application Data"
"904","1.159544913","10.0.2.15","3.82.67.95","TCP","2974","57506  >  443 [PSH, ACK] Seq=821 Ack=4729 Win=63360 Len=2920 [TCP segment of a reassembled PDU]"
"905","1.159613157","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=4729 Ack=821 Win=65535 Len=0"
"906","1.159620223","10.0.2.15","3.82.67.95","TLSv1.2","786","Application Data"
"907","1.159657181","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=4729 Ack=2281 Win=65535 Len=0"
"909","1.159694084","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=4729 Ack=3741 Win=65535 Len=0"
"910","1.159715730","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=4729 Ack=4473 Win=65535 Len=0"
"911","1.159819977","10.0.2.15","3.82.67.95","TLSv1.2","405","Application Data"
"913","1.159867730","10.0.2.15","3.82.67.95","TLSv1.2","405","Application Data"
"914","1.159916315","10.0.2.15","3.82.67.95","TLSv1.2","406","Application Data"
"915","1.159920350","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=4729 Ack=4824 Win=65535 Len=0"
"916","1.159966331","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=4729 Ack=5175 Win=65535 Len=0"
"917","1.159982947","10.0.2.15","3.82.67.95","TLSv1.2","405","Application Data"
"918","1.159996421","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=4729 Ack=5527 Win=65535 Len=0"
"919","1.160094476","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=4729 Ack=5878 Win=65535 Len=0"
"920","1.160516535","44.215.118.141","10.0.2.15","TLSv1.3","670","Application Data"
"921","1.160520626","10.0.2.15","44.215.118.141","TCP","54","40332  >  443 [ACK] Seq=3371 Ack=7008 Win=63360 Len=0"
"923","1.162388776","10.0.2.15","3.82.67.95","TLSv1.2","92","Application Data"
"925","1.162476385","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=4729 Ack=5916 Win=65535 Len=0"
"927","1.163021154","10.0.2.15","3.82.67.95","TLSv1.2","406","Application Data"
"928","1.163098833","10.0.2.15","3.82.67.95","TLSv1.2","405","Application Data"
"929","1.163109725","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=4729 Ack=6268 Win=65535 Len=0"
"930","1.163206075","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=4729 Ack=6619 Win=65535 Len=0"
"931","1.163521078","10.0.2.15","3.82.67.95","TLSv1.2","445","Application Data"
"932","1.163630332","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=4729 Ack=7010 Win=65535 Len=0"
"935","1.164614584","10.0.2.15","3.82.67.95","TLSv1.2","248","Application Data"
"936","1.164696219","3.82.67.95","10.0.2.15","TCP","60","443  >  57542 [ACK] Seq=4729 Ack=838 Win=65535 Len=0"
"937","1.166036683","10.0.2.15","3.82.67.95","TLSv1.2","405","Application Data"
"938","1.166113169","10.0.2.15","3.82.67.95","TLSv1.2","85","Encrypted Alert"
"939","1.166121777","10.0.2.15","3.82.67.95","TCP","54","57542  >  443 [FIN, ACK] Seq=869 Ack=4729 Win=63360 Len=0"
"940","1.166125651","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=4729 Ack=7361 Win=65535 Len=0"
"941","1.166206543","10.0.2.15","104.26.10.184","TLSv1.2","93","Application Data"
"942","1.166269073","3.82.67.95","10.0.2.15","TCP","60","443  >  57542 [ACK] Seq=4729 Ack=869 Win=65535 Len=0"
"943","1.166269161","3.82.67.95","10.0.2.15","TCP","60","443  >  57542 [ACK] Seq=4729 Ack=870 Win=65535 Len=0"
"945","1.166407970","10.0.2.15","104.26.9.50","TLSv1.2","93","Application Data"
"946","1.166438923","10.0.2.15","172.67.68.136","TLSv1.2","93","Application Data"
"947","1.166461799","104.26.10.184","10.0.2.15","TCP","60","443  >  33218 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"949","1.166517417","104.26.9.50","10.0.2.15","TCP","60","443  >  33554 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"950","1.166517449","172.67.68.136","10.0.2.15","TCP","60","443  >  51704 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"954","1.166776796","10.0.2.15","172.67.68.136","TLSv1.2","78","Application Data"
"955","1.166783872","10.0.2.15","172.67.68.136","TCP","54","51704  >  443 [FIN, ACK] Seq=64 Ack=1 Win=63360 Len=0"
"957","1.166854721","172.67.68.136","10.0.2.15","TCP","60","443  >  51704 [ACK] Seq=1 Ack=64 Win=65535 Len=0"
"958","1.166882327","172.67.68.136","10.0.2.15","TCP","60","443  >  51704 [ACK] Seq=1 Ack=65 Win=65535 Len=0"
"959","1.166923305","10.0.2.15","104.26.9.50","TLSv1.2","78","Application Data"
"960","1.166930338","10.0.2.15","104.26.9.50","TCP","54","33554  >  443 [FIN, ACK] Seq=64 Ack=1 Win=63360 Len=0"
"961","1.166998943","104.26.9.50","10.0.2.15","TCP","60","443  >  33554 [ACK] Seq=1 Ack=64 Win=65535 Len=0"
"962","1.167040315","10.0.2.15","104.26.10.184","TLSv1.2","78","Application Data"
"963","1.167045040","10.0.2.15","104.26.10.184","TCP","54","33218  >  443 [FIN, ACK] Seq=64 Ack=1 Win=63360 Len=0"
"964","1.167059877","104.26.9.50","10.0.2.15","TCP","60","443  >  33554 [ACK] Seq=1 Ack=65 Win=65535 Len=0"
"965","1.167155187","104.26.10.184","10.0.2.15","TCP","60","443  >  33218 [ACK] Seq=1 Ack=64 Win=65535 Len=0"
"966","1.167155241","104.26.10.184","10.0.2.15","TCP","60","443  >  33218 [ACK] Seq=1 Ack=65 Win=65535 Len=0"
"969","1.168699759","10.0.2.15","18.173.240.180","OCSP","487","Request"
"970","1.168849797","18.173.240.180","10.0.2.15","TCP","60","80  >  33520 [ACK] Seq=1 Ack=434 Win=65535 Len=0"
"971","1.170267436","10.0.2.15","18.173.240.180","OCSP","487","Request"
"972","1.170398671","18.173.240.180","10.0.2.15","TCP","60","80  >  33538 [ACK] Seq=1071 Ack=867 Win=65535 Len=0"
"974","1.177119506","3.82.67.95","10.0.2.15","TLSv1.2","92","Application Data"
"975","1.177149518","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=7361 Ack=4767 Win=63360 Len=0"
"983","1.177565704","3.82.67.95","10.0.2.15","TLSv1.2","262","Application Data, Application Data"
"984","1.177565748","104.26.10.184","10.0.2.15","TCP","60","443  >  33218 [FIN, ACK] Seq=1 Ack=65 Win=65535 Len=0"
"985","1.177571512","10.0.2.15","104.26.10.184","TCP","54","33218  >  443 [ACK] Seq=65 Ack=2 Win=63360 Len=0"
"987","1.177658058","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=7361 Ack=4975 Win=63360 Len=0"
"992","1.178175219","10.0.2.15","18.173.240.180","TCP","74","34900  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3999870823 TSecr=0 WS=128"
"993","1.178256379","3.82.67.95","10.0.2.15","TLSv1.2","883","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"994","1.178256467","172.67.68.136","10.0.2.15","TCP","60","443  >  51704 [FIN, ACK] Seq=1 Ack=65 Win=65535 Len=0"
"995","1.178256489","104.26.9.50","10.0.2.15","TCP","60","443  >  33554 [FIN, ACK] Seq=1 Ack=65 Win=65535 Len=0"
"996","1.178289936","10.0.2.15","172.67.68.136","TCP","54","51704  >  443 [ACK] Seq=65 Ack=2 Win=63360 Len=0"
"997","1.178297450","10.0.2.15","104.26.9.50","TCP","54","33554  >  443 [ACK] Seq=65 Ack=2 Win=63360 Len=0"
"998","1.178488212","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=7361 Ack=5804 Win=63360 Len=0"
"999","1.178551016","3.82.67.95","10.0.2.15","TLSv1.2","92","Application Data"
"1000","1.178556835","10.0.2.15","3.82.67.95","TCP","54","57542  >  443 [RST] Seq=870 Win=0 Len=0"
"1001","1.178642301","3.82.67.95","10.0.2.15","TCP","60","443  >  57542 [FIN, ACK] Seq=4767 Ack=870 Win=65535 Len=0"
"1002","1.178644292","10.0.2.15","3.82.67.95","TCP","54","57542  >  443 [RST] Seq=870 Win=0 Len=0"
"1003","1.178741920","3.82.67.95","10.0.2.15","TCP","60","443  >  57542 [RST, ACK] Seq=4068663295 Ack=870 Win=0 Len=0"
"1004","1.179498708","10.0.2.15","18.173.240.180","TCP","74","34906  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3999870824 TSecr=0 WS=128"
"1009","1.185014083","18.173.240.180","10.0.2.15","TCP","60","80  >  34906 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"1010","1.185025327","10.0.2.15","18.173.240.180","TCP","54","34906  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1011","1.185149368","10.0.2.15","18.173.240.180","OCSP","487","Request"
"1012","1.185290071","18.173.240.180","10.0.2.15","TCP","60","80  >  34906 [ACK] Seq=1 Ack=434 Win=65535 Len=0"
"1013","1.185439620","18.173.240.180","10.0.2.15","TCP","60","80  >  34900 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"1014","1.185448534","10.0.2.15","18.173.240.180","TCP","54","34900  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1015","1.185574763","10.0.2.15","18.173.240.180","OCSP","487","Request"
"1016","1.185632996","18.173.240.180","10.0.2.15","TCP","60","80  >  34900 [ACK] Seq=1 Ack=434 Win=65535 Len=0"
"1026","1.201324003","18.173.240.180","10.0.2.15","OCSP","1124","Response"
"1027","1.201329242","10.0.2.15","18.173.240.180","TCP","54","33538  >  80 [ACK] Seq=867 Ack=2141 Win=63189 Len=0"
"1028","1.201722401","3.82.67.95","10.0.2.15","TLSv1.2","882","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1036","1.202204286","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=7361 Ack=6632 Win=63360 Len=0"
"1039","1.205052519","18.173.240.180","10.0.2.15","OCSP","1126","Response"
"1040","1.205058086","10.0.2.15","18.173.240.180","TCP","54","33520  >  80 [ACK] Seq=434 Ack=1073 Win=63248 Len=0"
"1041","1.208806367","18.173.240.180","10.0.2.15","OCSP","1124","Response"
"1042","1.208811409","10.0.2.15","18.173.240.180","TCP","54","34906  >  80 [ACK] Seq=434 Ack=1071 Win=63170 Len=0"
"1053","1.213282713","18.173.240.180","10.0.2.15","OCSP","1124","Response"
"1054","1.213287744","10.0.2.15","18.173.240.180","TCP","54","34900  >  80 [ACK] Seq=434 Ack=1071 Win=63170 Len=0"
"1059","1.237176489","10.0.2.15","142.251.35.170","TCP","74","48264  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2295325206 TSecr=0 WS=128"
"1060","1.237696254","10.0.2.15","3.82.67.95","TLSv1.2","248","Application Data"
"1061","1.237788966","3.82.67.95","10.0.2.15","TCP","60","443  >  57516 [ACK] Seq=4729 Ack=838 Win=65535 Len=0"
"1062","1.239494807","10.0.2.15","3.82.67.95","TLSv1.2","405","Application Data"
"1064","1.239583549","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=6632 Ack=7712 Win=65535 Len=0"
"1065","1.239625030","10.0.2.15","3.82.67.95","TLSv1.2","85","Encrypted Alert"
"1066","1.239634863","10.0.2.15","3.82.67.95","TCP","54","57516  >  443 [FIN, ACK] Seq=869 Ack=4729 Win=63360 Len=0"
"1067","1.239675141","3.82.67.95","10.0.2.15","TCP","60","443  >  57516 [ACK] Seq=4729 Ack=869 Win=65535 Len=0"
"1068","1.239711705","3.82.67.95","10.0.2.15","TCP","60","443  >  57516 [ACK] Seq=4729 Ack=870 Win=65535 Len=0"
"1069","1.240627656","10.0.2.15","3.82.67.95","TLSv1.2","248","Application Data"
"1070","1.240711290","3.82.67.95","10.0.2.15","TCP","60","443  >  57502 [ACK] Seq=4729 Ack=838 Win=65535 Len=0"
"1071","1.242106367","10.0.2.15","3.82.67.95","TLSv1.2","407","Application Data"
"1072","1.242192150","10.0.2.15","3.82.67.95","TLSv1.2","85","Encrypted Alert"
"1073","1.242200900","10.0.2.15","3.82.67.95","TCP","54","57502  >  443 [FIN, ACK] Seq=869 Ack=4729 Win=63360 Len=0"
"1074","1.242202114","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=6632 Ack=8065 Win=65535 Len=0"
"1075","1.242329832","3.82.67.95","10.0.2.15","TCP","60","443  >  57502 [ACK] Seq=4729 Ack=869 Win=65535 Len=0"
"1077","1.242804414","3.82.67.95","10.0.2.15","TCP","60","443  >  57502 [ACK] Seq=4729 Ack=870 Win=65535 Len=0"
"1079","1.243291546","10.0.2.15","3.82.67.95","TLSv1.2","248","Application Data"
"1081","1.243379227","3.82.67.95","10.0.2.15","TCP","60","443  >  57528 [ACK] Seq=4729 Ack=838 Win=65535 Len=0"
"1082","1.243900709","142.251.35.170","10.0.2.15","TCP","60","443  >  48264 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"1083","1.243908978","10.0.2.15","142.251.35.170","TCP","54","48264  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1084","1.244674165","10.0.2.15","3.82.67.95","TLSv1.2","1017","Application Data"
"1085","1.244767807","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=6632 Ack=9028 Win=65535 Len=0"
"1086","1.244793494","10.0.2.15","3.82.67.95","TLSv1.2","85","Encrypted Alert"
"1087","1.244800811","10.0.2.15","3.82.67.95","TCP","54","57528  >  443 [FIN, ACK] Seq=869 Ack=4729 Win=63360 Len=0"
"1089","1.244873541","3.82.67.95","10.0.2.15","TCP","60","443  >  57528 [ACK] Seq=4729 Ack=869 Win=65535 Len=0"
"1090","1.244922005","3.82.67.95","10.0.2.15","TCP","60","443  >  57528 [ACK] Seq=4729 Ack=870 Win=65535 Len=0"
"1091","1.246375953","10.0.2.15","142.251.35.170","TLSv1.3","726","Client Hello"
"1092","1.246488468","10.0.2.15","142.251.35.170","TLSv1.3","60","Change Cipher Spec"
"1093","1.246496846","10.0.2.15","142.251.35.170","TLSv1.3","676","Application Data"
"1094","1.246535560","142.251.35.170","10.0.2.15","TCP","60","443  >  48264 [ACK] Seq=1 Ack=673 Win=65535 Len=0"
"1095","1.246570298","142.251.35.170","10.0.2.15","TCP","60","443  >  48264 [ACK] Seq=1 Ack=679 Win=65535 Len=0"
"1096","1.246653987","10.0.2.15","3.82.67.95","TLSv1.2","248","Application Data"
"1097","1.246699985","142.251.35.170","10.0.2.15","TCP","60","443  >  48264 [ACK] Seq=1 Ack=1301 Win=65535 Len=0"
"1098","1.246755504","3.82.67.95","10.0.2.15","TCP","60","443  >  57534 [ACK] Seq=4729 Ack=838 Win=65535 Len=0"
"1099","1.247849858","10.0.2.15","3.82.67.95","TLSv1.2","405","Application Data"
"1100","1.247942176","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=6632 Ack=9379 Win=65535 Len=0"
"1101","1.247945540","10.0.2.15","3.82.67.95","TLSv1.2","85","Encrypted Alert"
"1102","1.247955088","10.0.2.15","3.82.67.95","TCP","54","57534  >  443 [FIN, ACK] Seq=869 Ack=4729 Win=63360 Len=0"
"1103","1.248047407","3.82.67.95","10.0.2.15","TCP","60","443  >  57534 [ACK] Seq=4729 Ack=869 Win=65535 Len=0"
